courseragetandcleandataproject
==============================
"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"63" "WALKING_DOWNSTAIRS" 11 0.287284883913043 -0.0171713107958696 -0.108745902086957 0.114201008121739 0.0684248407717391 -0.336711998695652 0.942291420434783 -0.200119887826087 0.132027262804348 -0.955078312608696 -0.929717354565217 -0.927555228478261 0.0700182431086957 0.0287725781304348 -0.0153627688891304 -0.10158634213913 -0.128399933880435 -0.584489864347826 -0.153070239919565 -0.0144722979934783 0.0478315962456522 -0.387188323276087 -0.498363684782609 -0.325195260217391 -0.0321843672673913 -0.0617485493826087 -0.0409110478978261 -0.535022747826087 -0.689071726304348 -0.485720512826087 0.105480047476087 0.0261795417521739 0.105480047476087 0.0261795417521739 -0.208466464282609 -0.139376710152174 -0.21287712576087 -0.366316927841304 -0.602425734565217 -0.682508470434783 0.0115061188565217 0.0220595744543478 -0.390926885869565 0.150010151786957 0.0242221712804348 -0.360090425652174 -0.137103727273913 -0.179101707923913 -0.535407053913043 -0.14646668525 -0.131862651586957 -0.633268756521739 -0.336365481282609 -0.532963396086957 -0.281640460652174 -0.409376203804348 -0.482478537826087 -0.40219646 0.0656224858804348 -0.157824787978261 -0.111368115104348 -0.183895975673913 -0.476654693913043 -0.406846536947826 -0.673761398695652 -0.71765333673913
"64" "SITTING" 11 0.276481521509434 -0.0148505890339623 -0.112442914377358 -0.98358515490566 -0.921852546037736 -0.968711998867924 0.872721945283019 0.20624804414717 0.184530607698113 -0.988076416792453 -0.949616582075472 -0.971784623207547 0.0764460939056604 7.4745685660377e-05 0.00855240720962264 -0.981270037169811 -0.967511744150943 -0.983487795849057 -0.0400287003584906 -0.075421623509434 0.0752512286415094 -0.987665710377359 -0.982823633018868 -0.953685253584906 -0.0947696787358491 -0.0389626502849057 -0.0523273555490566 -0.990321711320755 -0.98910373 -0.981500738679245 -0.962447696226415 -0.945293818301887 -0.962447696226415 -0.945293818301887 -0.979834350377358 -0.975442999811321 -0.952223817169811 -0.960212328867925 -0.989805682075472 -0.986753110377358 -0.982285305660377 -0.935284128113208 -0.973103762641509 -0.984170882075472 -0.920292995283019 -0.968258269245283 -0.981660559622642 -0.968218070377359 -0.981182018867925 -0.982586728679245 -0.969088303207547 -0.984383306037736 -0.984446683962264 -0.983279006603774 -0.955458849622641 -0.988747086037736 -0.982662998113208 -0.957507648679245 -0.953787247358491 -0.94912014490566 -0.976127009433962 -0.973376780566038 -0.969998171320755 -0.960960422264151 -0.987746923207547 -0.986076304528302
"65" "STANDING" 11 0.278865302765957 -0.0158126207446809 -0.110050307021277 -0.962014449361702 -0.91845572106383 -0.945275708085106 0.950861731276596 -0.179114142765957 0.117919925297872 -0.992845603191489 -0.979554855531915 -0.987132471489362 0.0805302961276596 0.00977160634446809 -0.00521175463851064 -0.966529577446809 -0.949508665319149 -0.974310234468085 -0.0387792977659574 -0.0709801680787234 0.0843409854680851 -0.958269588723404 -0.964619166382979 -0.93928419106383 -0.104029006568085 -0.0347181975531915 -0.0285156235744681 -0.969102307234043 -0.982244122553191 -0.975201057021277 -0.943146948723404 -0.951134462340426 -0.943146948723404 -0.951134462340426 -0.962489199148936 -0.965415275531915 -0.941411130638298 -0.951471311276596 -0.978003185744681 -0.980427603829787 -0.96673688787234 -0.930149097446809 -0.960000542382979 -0.960569604255319 -0.917293624042553 -0.941993896808511 -0.9687298 -0.952000708297872 -0.971060082553192 -0.967275912765957 -0.950350918255319 -0.976117140851064 -0.952952885319149 -0.972243628510638 -0.938234159361702 -0.960128587021277 -0.96156405287234 -0.945139418297872 -0.95522515106383 -0.955782631489362 -0.963341215319149 -0.967396972978723 -0.96234737106383 -0.952773094680851 -0.98021986893617 -0.981922250851064
"66" "LAYING" 11 0.280682063859649 -0.0176796769157895 -0.108993367894737 -0.984524112982456 -0.971547553157895 -0.971839466842105 -0.0976178143859649 0.910924651480702 0.116597496596491 -0.979570292631579 -0.990473738245614 -0.983982761403509 0.0766744334035088 0.0121366851261404 0.00146507876280702 -0.985126389122807 -0.972231453157895 -0.982465648245614 -0.0190531123470175 -0.0433545180508772 0.152097186368421 -0.981529691929825 -0.984707483684211 -0.960164781578947 -0.102512517421053 -0.0433057796491228 -0.0685060810280702 -0.981927744912281 -0.991026872807018 -0.986442386842105 -0.980124497894737 -0.973280999824561 -0.980124497894737 -0.973280999824561 -0.982985052631579 -0.976736187894737 -0.95276370877193 -0.958287898245614 -0.990470966140351 -0.984943277719298 -0.983678942105263 -0.970705871754386 -0.97431477122807 -0.985004910701754 -0.973007602280702 -0.972007801929825 -0.984846815614035 -0.973351946666667 -0.979984310701754 -0.986895445614035 -0.972961143508772 -0.983587278070175 -0.976713181929825 -0.984640219824561 -0.962236812807018 -0.983181214561404 -0.985071015964912 -0.96316583 -0.974110962982456 -0.976505051403509 -0.976995133859649 -0.97552793754386 -0.969951684385965 -0.95827741368421 -0.986292052807017 -0.984172330877193
"67" "WALKING" 12 0.2777908268 -0.015303605182 -0.10386781786 -0.163092649318 -0.156799306668 -0.4323710092 0.9105923772 -0.1174304556 -0.0235000572 -0.979209061 -0.965536011 -0.9510659304 0.048752833782 0.0111395416736 0.005416400284 -0.05492231846 -0.126872364585 -0.5317082724 -0.1055035409798 -0.0355529338 0.1023547239984 -0.5639517418 -0.469172586 -0.37264923564 -0.06216966254 -0.045361546872 -0.0479660339866 -0.415700192 -0.596025504 -0.4997545972 -0.137161787028 -0.26650126262 -0.137161787028 -0.26650126262 -0.179609529808 -0.06142614784 -0.37874390092 -0.4336814214 -0.5360938804 -0.564382785 -0.09231194551 -0.108486765292 -0.4437485828 -0.193314084654 -0.23849607426 -0.4723526172 -0.12002810034 -0.1762499825382 -0.5111054654 -0.07196161176 -0.131891084433 -0.5506604902 -0.4245306084 -0.4872032082 -0.34081846136 -0.609250667 -0.4636664234 -0.442251454 -0.187883010004 -0.4303597852 -0.071277613738 -0.054825550096 -0.4619827774 -0.5124124938 -0.576275017 -0.5798344978
"68" "WALKING_UPSTAIRS" 12 0.271030915769231 -0.0250009395326923 -0.104810868173077 -0.271816224211538 -0.100348378996154 -0.441127199423077 0.939127769615385 -0.255910946730769 -0.0698776551153846 -0.959672442692308 -0.940215581730769 -0.938242834423077 0.0893901444038462 -0.0200249723288462 0.00808939501153846 -0.340235573807692 -0.302787952057692 -0.712256329230769 -0.0710939318884615 -0.0485868606230769 0.0880184901961538 -0.533902259846154 -0.522978160961538 -0.351108420192308 -0.0550886232461538 -0.0270161932711538 -0.0566427914557692 -0.541363995 -0.752231843076923 -0.600055950192308 -0.217192976730769 -0.270238900384615 -0.217192976730769 -0.270238900384615 -0.4186394095 -0.314231940269231 -0.317935382307692 -0.529752621730769 -0.665824579230769 -0.707159385576923 -0.302486144692308 -0.162390376436538 -0.557489407692308 -0.260849179057692 -0.128233759605769 -0.426734411538462 -0.366052444596154 -0.326497249115385 -0.679756970576923 -0.372955847692308 -0.325695815307692 -0.744153871730769 -0.432594635384615 -0.600085126538462 -0.401804520961538 -0.567951394557692 -0.486749975961538 -0.398991070961538 -0.270377332711538 -0.384521159615385 -0.304190604480769 -0.332715538384615 -0.593781961923077 -0.570534417942308 -0.706779505769231 -0.729312147307692
"69" "WALKING_DOWNSTAIRS" 12 0.283498984782609 -0.0188807048049235 -0.109953139673913 0.0329809657413043 0.107835724673913 -0.420751000652174 0.950627383695652 -0.177031493043478 -0.055827693723913 -0.960028592391304 -0.944820879565217 -0.935931832391304 0.0425854810413044 0.00710636866956522 0.0091701043673913 0.00590353 0.0650987351956522 -0.496204114130435 -0.129683502647826 -0.0322133107086957 0.087138730776087 -0.364354194686957 -0.475278926521739 -0.335701174065217 -0.0310372375826087 -0.0673954795869565 -0.0685324464869565 -0.279944759543478 -0.520545362608696 -0.364760008326087 0.0129770338108696 0.0848277137695652 0.0129770338108696 0.0848277137695652 -0.106155244347826 0.0664462807586957 -0.219585556773913 -0.322397399768261 -0.445132819347826 -0.454533866304348 0.0196805019152174 0.150778392895652 -0.399993495652174 0.036675644326087 0.0121600953913043 -0.482087826086956 -0.00951534599978261 0.00927128086521739 -0.450627311304348 -0.0704167671108696 0.05278255025 -0.540509996956522 -0.182324894084783 -0.421939344782609 -0.212837866717391 -0.424209355978261 -0.516364854130435 -0.445846406304348 0.136554606869565 -0.116446109469565 0.0757226662782609 0.0460947819804348 -0.346879411926087 -0.425181297391304 -0.46228546973913 -0.48582645173913
"70" "SITTING" 12 0.274857491960784 -0.0158208880876471 -0.106229576019608 -0.982920736666667 -0.931871607843137 -0.942218199411765 0.925398986862745 0.0733449750176471 0.086160486827451 -0.985118137058824 -0.964945237843137 -0.956972371568627 0.0772094104901961 0.0118728204466667 0.000534102861568627 -0.976785354705882 -0.964310859215686 -0.979783318627451 -0.0445473944509804 -0.0730665901215686 0.0721932395098039 -0.972231739411765 -0.961669044509804 -0.953802297254902 -0.0942440719803922 -0.0379475683921569 -0.0521383397490196 -0.976488192941177 -0.980053158039216 -0.977379073137255 -0.954304281372549 -0.948857168039216 -0.954304281372549 -0.948857168039216 -0.975126120588235 -0.973265428235294 -0.94080678372549 -0.945090520980392 -0.980450378627451 -0.978530623921569 -0.979938538431373 -0.944341824509804 -0.956599516666667 -0.984406213137255 -0.92985422372549 -0.93858862627451 -0.977324760784314 -0.964497541568627 -0.976177403333333 -0.978333560980392 -0.966786752745098 -0.982139671764706 -0.966511180784314 -0.964869420392157 -0.957183405490196 -0.974119552941176 -0.960224002156863 -0.957061765294118 -0.95680795 -0.952066153529412 -0.972081015098039 -0.973687947647059 -0.957509691764706 -0.946649502352941 -0.978813043529412 -0.979427872352941
"71" "STANDING" 12 0.279068800983607 -0.016443975 -0.106172630409836 -0.959808446721311 -0.901094073934426 -0.896030136819672 0.956558617377049 -0.212381112459016 -0.0395686884222951 -0.984742214262295 -0.970246588360656 -0.937149046721311 0.0691893390655738 0.0115288105636066 -0.00823304608721311 -0.951853098360656 -0.936824295737705 -0.964891537868853 -0.0380916965295082 -0.0710136777377049 0.0751384682622951 -0.872578666229508 -0.918329295836066 -0.931231082786885 -0.0920214001196721 -0.0383504829295082 -0.0459612278032787 -0.94335016852459 -0.961568076885246 -0.963293853934426 -0.91710674 -0.916001567213115 -0.91710674 -0.916001567213115 -0.951464059672131 -0.943275045901639 -0.86526301995082 -0.837155707704918 -0.958792688688525 -0.953064112459016 -0.956183149016393 -0.913204986721311 -0.929795260491803 -0.961826836393443 -0.901018812131148 -0.887952648688525 -0.952111779344262 -0.936600967540984 -0.958966540163934 -0.956124950163934 -0.941893255409836 -0.969810012295082 -0.87535385295082 -0.931775954754098 -0.937241595245902 -0.874515778688525 -0.912248879344262 -0.93599370852459 -0.926616177704918 -0.923176290491803 -0.940435213770492 -0.946331662786885 -0.888860250655738 -0.83637896295082 -0.954070437377049 -0.954869404590164
"72" "LAYING" 12 0.2597446965 -0.0176671515646667 -0.10841295255 -0.955110111166667 -0.944975014833333 -0.9459022615 -0.331463450966667 0.776679269821667 0.265905511166667 -0.9369665025 -0.972768306666667 -0.9586581105 0.08566372045 0.00660410696333333 -0.00590503662386667 -0.9683150325 -0.9612528375 -0.9697585815 -0.0149096534316667 -0.0840624579 0.146235436133333 -0.9653124345 -0.952972620166667 -0.947921836333333 -0.0990669892333333 -0.0415923036 -0.067105386615 -0.966405645166667 -0.965294434833333 -0.969244616333333 -0.946055641333333 -0.934925827 -0.946055641333333 -0.934925827 -0.9687732695 -0.961211357166667 -0.929506831666667 -0.93429636 -0.970423665666667 -0.9613171405 -0.955683406666667 -0.948484297166667 -0.9525162575 -0.955135977 -0.94625329 -0.94601056 -0.967855700666667 -0.961760361333333 -0.966231727 -0.971857195666667 -0.963519649833333 -0.971890359666667 -0.955650304333333 -0.951572246166667 -0.943942605833333 -0.968548102333333 -0.954499791833333 -0.954247382 -0.942434660233333 -0.940676446833333 -0.961069883166667 -0.960302621666667 -0.944455662 -0.938977129833333 -0.963227523833333 -0.961301038333333
"73" "WALKING" 13 0.274257011578947 -0.0177541787192982 -0.109936699859649 -0.365154895438596 0.105873492357895 -0.245932355412281 0.874749371754386 -0.248298601578947 -0.107850957105263 -0.973728953508772 -0.96407557877193 -0.950120287894737 0.0852311920531579 -0.0075447836877193 0.00185263666140351 -0.246064540822807 0.0233986190845614 -0.395197783859649 -0.0256421675350877 -0.0752881920382456 0.0790356607217544 -0.405151410701754 -0.313187113824561 -0.380587114385965 -0.0945671423789474 -0.0388324473491228 -0.0549099784175439 -0.239330916 -0.380355694438597 -0.361545603087719 -0.162241807666667 -0.311591442105263 -0.162241807666667 -0.311591442105263 -0.159454287894737 -0.163168286183684 -0.24972799 -0.285080405298246 -0.325510299824561 -0.345822010245614 -0.357139514035088 0.0581716287747368 -0.273390683508772 -0.369672433859649 0.0592859336842105 -0.29249202244386 -0.31438108257193 -0.0759532621754386 -0.366102841666667 -0.243988832749123 0.0625708097261403 -0.423270032280702 -0.222967985977193 -0.280762958122807 -0.298770466315789 -0.464222842105263 -0.340587466824561 -0.469068103859649 -0.257887580491228 -0.451746063333333 -0.184826337036842 -0.142898189285088 -0.295492379754386 -0.408085032807018 -0.363064458824561 -0.370325484894737
"74" "WALKING_UPSTAIRS" 13 0.258302928490909 -0.0283414128801818 -0.126144185690909 -0.283958902545455 0.0989424328745455 -0.212048454030909 0.851824502363636 -0.351740992909091 -0.202069120312 -0.946693997636364 -0.92152657 -0.909234692545455 0.0830571154818182 -0.0182396184927273 -0.0409526662927273 -0.4663642716 -0.317092264036364 -0.646800367272727 -0.114530606078182 -0.0196833994345455 0.114214496801818 -0.536089326545454 -0.395606704090909 -0.222465332163636 -0.0604217598345455 -0.0456707445672727 -0.0538561449054545 -0.625430992181818 -0.663682743090909 -0.548561227818182 -0.0951916362490909 -0.312299118981818 -0.0951916362490909 -0.312299118981818 -0.440994144254545 -0.431958401945455 -0.233120539934545 -0.406835506 -0.620006087636364 -0.658137938363636 -0.366251255290909 -0.0611959368727273 -0.393608419661818 -0.255107008618182 0.105498529254545 -0.183322361499455 -0.485780636927273 -0.362814660527273 -0.617746327090909 -0.494664768836364 -0.313399614236364 -0.674831389272727 -0.47443133 -0.478749885818182 -0.258591157672727 -0.558849563454545 -0.359315565569091 -0.284725085454545 -0.348852298 -0.399855140363636 -0.404151986909091 -0.474387231978182 -0.473356765327273 -0.466095226727273 -0.644540181454546 -0.702624696727273
"75" "WALKING_DOWNSTAIRS" 13 0.296101653617021 -0.0141545793789362 -0.104436335489362 -0.0886259390446809 -0.0247871227138298 -0.16225939893617 0.939923708297872 -0.216069029574468 -0.0979444414453191 -0.951582425531915 -0.926325994680851 -0.895070335106383 0.0842592424396808 0.028619069712766 -0.0085620418787234 -0.0864271711702128 -0.141856153497872 -0.320739467531915 -0.128037973140426 -0.0166297221276596 0.109874212443191 -0.396911280489362 -0.198989092765957 -0.322025145957447 -0.0772765603617021 -0.0547201395659574 -0.0637502189617021 -0.455288566382979 -0.26025708906383 -0.365478397723404 -0.0399100658702128 -0.0323573085212766 -0.0399100658702128 -0.0323573085212766 -0.134379444608511 -0.0467590865702128 -0.0960637675531915 -0.22228262912766 -0.324193357361702 -0.272585864946809 -0.0877643463 -0.0293194674042553 -0.153626527061702 -0.0909569203404255 -0.085526871793617 -0.237805820574043 -0.127319348165957 -0.199565972480851 -0.276012858578723 -0.125826146968362 -0.136436422531915 -0.364279379787234 -0.304721111468085 -0.135116674257447 -0.211510005085106 -0.43071463 -0.249288430804255 -0.426623868510638 0.0375674270021277 -0.226145966382979 -0.0324720193510638 -0.0730476610161702 -0.200526256404255 -0.38336896312766 -0.263063092848936 -0.33858292443617
"76" "SITTING" 13 0.274153617755102 -0.00569371470816326 -0.0981501489612245 -0.989346001836735 -0.937913033061225 -0.93666998244898 0.92381473755102 0.0915656605714286 0.0726088046734694 -0.98140418244898 -0.951353685918367 -0.930714329591837 0.0753346864816326 -0.00188851513504082 -0.0226726266167347 -0.992746837959184 -0.983851072653061 -0.987223747959184 -0.0370456294591837 -0.0908512901020408 0.0835057567426531 -0.981762075306122 -0.979027387959184 -0.965686448367347 -0.0960304698979592 -0.0414825315877551 -0.0449280970428571 -0.989878974285714 -0.991533213877551 -0.989661867959184 -0.957029060612245 -0.935840113877551 -0.957029060612245 -0.935840113877551 -0.989382483265306 -0.988061045102041 -0.949460722244898 -0.957548283061225 -0.992262162244898 -0.990429737755102 -0.989966300408163 -0.958680377346939 -0.954943409428571 -0.98918531755102 -0.932671223938776 -0.932000553673469 -0.992599029183673 -0.983441623265306 -0.984822753877551 -0.993607514897959 -0.985601521020408 -0.988272896122449 -0.97968600755102 -0.981873968367347 -0.967531939591837 -0.982546425306122 -0.977610506122449 -0.968221689795918 -0.955214098020408 -0.936540844081633 -0.98770032244898 -0.987461150408163 -0.969896402857143 -0.95734383877551 -0.990899101020408 -0.990113665306122
"77" "STANDING" 13 0.27587724 -0.0174273727877193 -0.111783457842105 -0.969075455087719 -0.917137354140351 -0.94274629677193 0.940166648070175 -0.241999800701754 -0.0552263537894737 -0.99147532122807 -0.973746794561404 -0.975306527017544 0.0751327078596491 0.0131832327596491 -5.03852879122803e-05 -0.97123411122807 -0.954519689982456 -0.977154726666667 -0.0315400133203509 -0.0741147084385965 0.0864884539824561 -0.936034691526316 -0.950825978947368 -0.953374572631579 -0.0895639969122807 -0.0496388709385965 -0.0576639560526316 -0.964644801754386 -0.970678448421053 -0.972950939649123 -0.944617048421053 -0.94686258122807 -0.944617048421053 -0.94686258122807 -0.969498075964912 -0.962851017192982 -0.931980265263158 -0.922839543882456 -0.972048554035088 -0.964559563508772 -0.969802334210526 -0.929718373298246 -0.959151696315789 -0.969067350350877 -0.915714507596491 -0.938098484824561 -0.972481172105263 -0.95580318245614 -0.974251964035088 -0.972528083859649 -0.956450847403509 -0.978656016315789 -0.933662801052632 -0.953677596140351 -0.955374064736842 -0.937519542017544 -0.949734182631579 -0.957223052807018 -0.950512705263158 -0.952379375087719 -0.961728404912281 -0.963248275964912 -0.937320531754386 -0.926932799052632 -0.964963361929825 -0.966473344210526
"78" "LAYING" 13 0.277691479354839 -0.0208556285919355 -0.104337898322581 -0.970586628064516 -0.953935973064516 -0.952474695967742 -0.121445168241935 0.633609716354839 0.580444693919355 -0.958022579354839 -0.975980809677419 -0.959891270806452 0.0771230142096774 0.0162921550403226 -0.00988847504435484 -0.986730338387097 -0.981814214516129 -0.984486069516129 -0.00999140092722581 -0.095616429516129 0.117694886112903 -0.974682542419355 -0.968010033709677 -0.970764224032258 -0.101092061564516 -0.0400724528112903 -0.0677438063225806 -0.983872940483871 -0.98059621016129 -0.990717640806452 -0.962112518709677 -0.952079628387097 -0.962112518709677 -0.952079628387097 -0.986585845806452 -0.982546633387097 -0.947281234032258 -0.952455331451613 -0.986719573064516 -0.977754364516129 -0.9764786 -0.968882414677419 -0.968434195322581 -0.96861677983871 -0.950189029032258 -0.947725324677419 -0.986676655322581 -0.982176441935484 -0.982623080322581 -0.988040839516129 -0.982736077419355 -0.984861085806452 -0.972748834677419 -0.973350782580645 -0.97230252016129 -0.975723239193548 -0.965564857903226 -0.972989470645161 -0.963232941935484 -0.953155233709677 -0.983209537419355 -0.980559755 -0.962921125 -0.954062453709677 -0.980305833387097 -0.975811094516129
